Cod_Venta,Numero_Documento,Tipo_Documento,Correlativo,Codigo_Unidad,Codigo_Empresa,Codigo_Tipo_Documento,Codigo_Unidad_Venta,CodigoVendedor,Codigo_Cliente,Codigo_Tipo_Facturacion,Codigo_Almacen,Codigo_Ubigeo,Codigo_Condicion_Pago,Codigo_Tienda,Numero_Signo,Fecha_Documento,Venta_MonNacional,Venta_MonExtranjera
20147,1205-0000003774,BOL,1,1,1,AJP,1,4150,11008,VSE,1101,1390,1101,1100,1,00:00.0,221,66.1677
20148,1205-0000003775,BOL,1,1,1,AJP,1,4156,11061,VSE,1101,1390,1101,1100,1,00:00.0,16.9,5.0599
20149,1205-0000003776,BOL,1,1,1,AJP,1,4157,11073,VSE,1101,1390,1101,1100,1,00:00.0,2117.69,634.0389
20150,1205-0000003777,BOL,1,1,1,AJP,1,4159,11097,VSE,1101,1390,1101,1100,1,00:00.0,426.7,127.7545
20151,1205-0000003778,BOL,1,1,1,AJP,1,4160,11080,VSE,1101,1390,1101,1100,1,00:00.0,66.5,19.9102
20152,1205-0000003779,BOL,1,1,1,AJP,1,4148,11104,VSE,1101,1390,1101,1100,1,00:00.0,3059.83,916.1168
20153,1205-0000003780,BOL,1,1,1,AJP,1,4158,11020,VSE,1101,1390,1101,1100,1,00:00.0,28.65,8.5778
20154,1205-0000003781,BOL,1,1,1,AJP,1,4149,11081,VSE,1101,1390,1101,1100,1,00:00.0,17,5.0898
20155,1205-0000003782,BOL,1,1,1,AJP,1,4144,11013,VSE,1101,1390,1101,1100,1,00:00.0,151.13,45.2485
20156,1205-0000003783,BOL,1,1,1,AJP,1,4147,11106,VSE,1101,1390,1101,1100,1,00:00.0,9.99,2.991
20157,1205-0000003784,BOL,1,1,1,AJP,1,4142,11064,VSE,1101,1390,1101,1100,1,00:00.0,12.6,3.7725
20158,1205-0000003785,BOL,1,1,1,AJP,1,4152,11089,VSE,1101,1390,1101,1100,1,00:00.0,3739.456,1119.5976
20159,1205-0000003786,BOL,1,1,1,AJP,1,4143,11101,VSE,1101,1390,1101,1100,1,00:00.0,123.5,36.976
20160,1205-0000003787,BOL,1,1,1,AJP,1,4150,11021,VSE,1101,1390,1101,1100,1,00:00.0,775.472,232.1772
20161,1205-0000003788,BOL,1,1,1,AJP,1,4156,11060,VSE,1101,1390,1101,1100,1,00:00.0,108.766,32.5647
20162,1205-0000003790,BOL,1,1,1,AJP,1,4159,11098,VSE,1101,1390,1101,1100,1,00:00.0,304.3,91.1078
20163,1205-0000003791,BOL,1,1,1,AJP,1,4160,11032,VSE,1101,1390,1101,1100,1,00:00.0,23.63,7.0749
20164,1205-0000003792,BOL,1,1,1,AJP,1,4148,11015,VSE,1101,1390,1101,1100,1,00:00.0,30.43,9.1108
20165,1205-0000003793,BOL,1,1,1,AJP,1,4158,11065,VSE,1101,1390,1101,1100,1,00:00.0,191.42,57.3114
20166,1205-0000003795,BOL,1,1,1,AJP,1,4144,11012,VSE,1101,1390,1101,1100,1,00:00.0,10.9,3.2635
20167,1205-0000003796,BOL,1,1,1,AJP,1,4147,11112,VSE,1101,1390,1101,1100,1,00:00.0,236.3,70.7485
20168,1205-0000003797,BOL,1,1,1,AJP,1,4142,11087,VSE,1101,1390,1101,1100,1,00:00.0,223.04,66.7784
20169,1205-0000003798,BOL,1,1,1,AJP,1,4152,11041,VSE,1101,1390,1101,1100,1,00:00.0,93.33,27.9431
20170,1205-0000003799,BOL,1,1,1,AJP,1,4143,11068,VSE,1101,1390,1101,1100,1,00:00.0,637.5,190.8683
20171,1205-0000003800,BOL,1,1,1,AJP,1,4150,11046,VSE,1101,1390,1101,1100,1,00:00.0,984.3,294.7006
20172,1205-0000003801,BOL,1,1,1,AJP,1,4156,11076,VSE,1101,1390,1101,1100,1,00:00.0,452.404,135.4503
20173,1205-0000003802,BOL,1,1,1,AJP,1,4157,11056,VSE,1101,1390,1101,1100,1,00:00.0,38.54,11.5389
20174,1205-0000003803,BOL,1,1,1,AJP,1,4159,11091,VSE,1101,1390,1101,1100,1,00:00.0,1258,376.6467
20175,1205-0000003804,BOL,1,1,1,AJP,1,4160,NULL,VSE,1101,1390,1101,1100,1,00:00.0,1020,305.3892
20176,1205-0000003806,BOL,1,1,1,AJP,1,4158,11004,VSE,1101,1390,1101,1100,1,00:00.0,57.766,17.2952
20177,1205-0000003807,BOL,1,1,1,AJP,1,4149,11075,VSE,1101,1390,1101,1100,1,00:00.0,25.5,7.6347
20178,1205-0000003808,BOL,1,1,1,AJP,1,4144,11071,VSE,1101,1390,1101,1100,1,00:00.0,68,20.3593
20179,1205-0000003809,BOL,1,1,1,AJP,1,4147,11018,VSE,1101,1390,1101,1100,1,00:00.0,709.24,212.3473
20180,1205-0000003810,BOL,1,1,1,AJP,1,4142,11057,VSE,1101,1390,1101,1100,1,00:00.0,59.99,17.9611
20181,1205-0000003811,BOL,1,1,1,AJP,1,4152,11085,VSE,1101,1390,1101,1100,1,00:00.0,697.952,208.9677
20182,1205-0000003812,BOL,1,1,1,AJP,1,4143,11036,VSE,1101,1390,1101,1100,1,00:00.0,1152.226,344.9778
20183,1205-0000003813,BOL,1,1,1,AJP,1,4150,11031,VSE,1101,1390,1101,1100,1,00:00.0,1090.822,326.5934
20184,1205-0000003814,BOL,1,1,1,AJP,1,4156,11016,VSE,1101,1390,1101,1100,1,00:00.0,15.6,4.6707
20185,1205-0000003815,BOL,1,1,1,AJP,1,4157,11070,VSE,1101,1390,1101,1100,1,00:00.0,76.5,22.9042
20186,1205-0000003816,BOL,1,1,1,AJP,1,4159,11099,VSE,1101,1390,1101,1100,1,00:00.0,71.85,21.512
20187,1205-0000003817,BOL,1,1,1,AJP,1,4160,11006,VSE,1101,1390,1101,1100,1,00:00.0,809,242.2156
20188,1205-0000003819,BOL,1,1,1,AJP,1,4158,11014,VSE,1101,1390,1101,1100,1,00:00.0,45.21,13.5359
20189,1205-0000003820,BOL,1,1,1,AJP,1,4149,11009,VSE,1101,1390,1101,1100,1,00:00.0,56.2,16.8263
20190,1205-0000003821,BOL,1,1,1,AJP,1,4144,11007,VSE,1101,1390,1101,1100,1,00:00.0,74.15,22.2006
20191,1205-0000003822,BOL,1,1,1,AJP,1,4147,11096,VSE,1101,1390,1101,1100,1,00:00.0,1019.966,305.379
20192,1205-0000003823,BOL,1,1,1,AJP,1,4142,11069,VSE,1101,1390,1101,1100,1,00:00.0,55.3,16.5569
20193,1205-0000003824,BOL,1,1,1,AJP,1,4152,11035,VSE,1101,1390,1101,1100,1,00:00.0,1359.966,407.1754
20194,1205-0000003825,BOL,1,1,1,AJP,1,4143,11039,VSE,1101,1390,1101,1100,1,00:00.0,901,269.7605
20195,1205-0000003826,BOL,1,1,1,AJP,1,4150,11082,VSE,1101,1390,1101,1100,1,00:00.0,77.6,23.2335
20196,1205-0000003827,BOL,1,1,1,AJP,1,4156,11059,VSE,1101,1390,1101,1100,1,00:00.0,28.866,8.6425
20197,1205-0000003828,BOL,1,1,1,AJP,1,4157,11017,VSE,1101,1390,1101,1100,1,00:00.0,1189.966,356.2772
20198,1205-0000003829,BOL,1,1,1,AJP,1,4159,11110,VSE,1101,1390,1101,1100,1,00:00.0,1019.966,305.379
20199,1205-0000003830,BOL,1,1,1,AJP,1,4160,11005,VSE,1101,1390,1101,1100,1,00:00.0,39.6,11.8563
20200,1205-0000003832,BOL,1,1,1,AJP,1,4158,11047,VSE,1101,1390,1101,1100,1,00:00.0,5779.966,1730.5287
20201,1205-0000003833,BOL,1,1,1,AJP,1,4149,11053,VSE,1101,1390,1101,1100,1,00:00.0,21.6,6.4671
20202,1205-0000003834,BOL,1,1,1,AJP,1,4144,11094,VSE,1101,1390,1101,1100,1,00:00.0,8499.966,2544.9
20203,1205-0000003835,BOL,1,1,1,AJP,1,4147,11024,VSE,1101,1390,1101,1100,1,00:00.0,5779.966,1730.5287
20204,1205-0000003836,BOL,1,1,1,AJP,1,4142,11044,VSE,1101,1390,1101,1100,1,00:00.0,18.5,5.5389
20205,1205-0000003837,BOL,1,1,1,AJP,1,4152,11079,VSE,1101,1390,1101,1100,1,00:00.0,8.5,2.5449
20206,1205-0000003838,BOL,1,1,1,AJP,1,4143,11029,VSE,1101,1390,1101,1100,1,00:00.0,763.3,228.5329
20207,1205-0000003840,BOL,1,1,1,AJP,1,4156,11023,VSE,1101,1390,1101,1100,1,00:00.0,59.66,17.8623
20208,1205-0000003841,BOL,1,1,1,AJP,1,4157,11011,VSE,1101,1390,1101,1100,1,00:00.0,26.3,7.8743
20209,1205-0000003842,BOL,1,1,1,AJP,1,4159,11010,VSE,1101,1390,1101,1100,1,00:00.0,2059,616.4671
20210,1205-0000003843,BOL,1,1,1,AJP,1,4160,11038,VSE,1101,1390,1101,1100,1,00:00.0,35.5,10.6287
20211,1205-0000003844,BOL,1,1,1,AJP,1,4148,11048,VSE,1101,1390,1101,1100,1,00:00.0,104.856,31.394
20212,1205-0000003845,BOL,1,1,1,AJP,1,4158,11108,VSE,1101,1390,1101,1100,1,00:00.0,127.398,38.1431
20213,1205-0000003846,BOL,1,1,1,AJP,1,4149,11022,VSE,1101,1390,1101,1100,1,00:00.0,93.5,27.994
20214,1205-0000003848,BOL,1,1,1,AJP,1,4147,11049,VSE,1101,1390,1101,1100,1,00:00.0,1359.558,407.0533
20215,1205-0000003851,BOL,1,1,1,AJP,1,4143,11073,VSE,1101,1390,1101,1100,1,00:00.0,52.2,15.6287
20216,1205-0000003852,BOL,1,1,1,AJP,1,4150,11097,VSE,1101,1390,1101,1100,1,00:00.0,964.92,288.8982
20217,1205-0000003853,BOL,1,1,1,AJP,1,4156,11080,VSE,1101,1390,1101,1100,1,00:00.0,98.43,29.4701
20218,1205-0000003854,BOL,1,1,1,AJP,1,4157,11104,VSE,1101,1390,1101,1100,1,00:00.0,53.108,15.9006
20219,1205-0000003855,BOL,1,1,1,AJP,1,4159,11020,VSE,1101,1390,1101,1100,1,00:00.0,261.12,78.1796
20220,1205-0000003856,BOL,1,1,1,AJP,1,4160,11081,VSE,1101,1390,1101,1100,1,00:00.0,201.62,60.3653
20221,1205-0000003857,BOL,1,1,1,AJP,1,4148,11013,VSE,1101,1390,1101,1100,1,00:00.0,203.932,61.0575
20222,1205-0000003858,BOL,1,1,1,AJP,1,4158,11106,VSE,1101,1390,1101,1100,1,00:00.0,271.932,81.4168
20223,1205-0000003859,BOL,1,1,1,AJP,1,4149,11064,VSE,1101,1390,1101,1100,1,00:00.0,79.9,23.9222
20224,1205-0000003860,BOL,1,1,1,AJP,1,4144,11089,VSE,1101,1390,1101,1100,1,00:00.0,3450,1032.9341
20225,1205-0000003861,BOL,1,1,1,AJP,1,4147,11101,VSE,1101,1390,1101,1100,1,00:00.0,3000,898.2036
20226,1205-0000003862,BOL,1,1,1,AJP,1,4142,11021,VSE,1101,1390,1101,1100,1,00:00.0,1600,479.0419
20227,1205-0000003863,BOL,1,1,1,AJP,1,4152,11060,VSE,1101,1390,1101,1100,1,00:00.0,513.332,153.6922
20228,1205-0000003864,BOL,1,1,1,AJP,1,4143,11058,VSE,1101,1390,1101,1100,1,00:00.0,625.26,187.2036
20229,1205-0000003865,BOL,1,1,1,AJP,1,4150,11098,VSE,1101,1390,1101,1100,1,00:00.0,42.17,12.6257
20230,1205-0000003867,BOL,1,1,1,AJP,1,4157,11015,VSE,1101,1390,1101,1100,1,00:00.0,16.9,5.0599
20231,1205-0000003869,BOL,1,1,1,AJP,1,4160,11109,VSE,1101,1390,1101,1100,1,00:00.0,21.1,6.3174
20232,1205-0000003870,BOL,1,1,1,AJP,1,4148,11012,VSE,1101,1390,1101,1100,1,00:00.0,39.99,11.9731
20233,1205-0000003871,BOL,1,1,1,AJP,1,4158,20014,VSE,1101,1390,1100,1100,1,00:00.0,57.766,17.2952
20234,1205-0000003872,BOL,1,1,1,AJP,1,4149,200087,VSE,1101,1390,1100,1100,1,00:00.0,19.99,5.985
20235,1205-0000003875,BOL,1,1,1,AJP,1,4142,200088,VSE,1101,1390,1100,1100,1,00:00.0,57.766,17.2952
20236,1205-0000003876,BOL,1,1,1,AJP,1,4152,20031,VSE,1101,1390,1100,1100,1,00:00.0,440.3,131.8263
20237,1205-0000003877,BOL,1,1,1,AJP,1,4143,200104,VSE,1101,1390,1100,1100,1,00:00.0,23.4,7.006
20238,1205-0000003878,BOL,1,1,1,AJP,1,4150,20045,VSE,1101,1390,1100,1100,1,00:00.0,8499.966,2544.9
20239,1205-0000003879,BOL,1,1,1,AJP,1,4156,20030,VSE,1101,1390,1100,1100,1,00:00.0,3399.966,1017.9539
20240,1205-0000003880,BOL,1,1,1,AJP,1,4157,200103,VSE,1101,1390,1100,1100,1,00:00.0,1445,432.6347
20241,1205-0000003881,BOL,1,1,1,AJP,1,4159,20051,VSE,1101,1390,1100,1100,1,00:00.0,96.42,28.8683
20242,1205-0000003883,BOL,1,1,1,AJP,1,4148,20044,VSE,1101,1390,1100,1100,1,00:00.0,35.6,10.6587
20243,1205-0000003884,BOL,1,1,1,AJP,1,4158,20027,VSE,1101,1390,1100,1100,1,00:00.0,3059.966,916.1575
20244,1205-0000003885,BOL,1,1,1,AJP,1,4149,200100,VSE,1101,1390,1100,1100,1,00:00.0,1037.68,310.6826
20245,1205-0000003886,BOL,1,1,1,AJP,1,4144,20038,VSE,1101,1390,1100,1100,1,00:00.0,883.966,264.6605
20246,1205-0000003887,BOL,1,1,1,AJP,1,4147,200076,VSE,1101,1390,1100,1100,1,00:00.0,581.366,174.0617
20247,1205-0000003888,BOL,1,1,1,AJP,1,4142,20003,VSE,1101,1390,1100,1100,1,00:00.0,510,152.6946
20248,1205-0000003889,BOL,1,1,1,AJP,1,4152,20067,VSE,1101,1390,1100,1100,1,00:00.0,11.99,3.5898
20249,1205-0000003890,BOL,1,1,1,AJP,1,4143,20032,VSE,1101,1390,1100,1100,1,00:00.0,142.766,42.7443
20250,1205-0000003891,BOL,1,1,1,AJP,1,4150,200105,VSE,1101,1390,1100,1100,1,00:00.0,79,23.6527
20251,1205-0000003892,BOL,1,1,1,AJP,1,4156,20010,VSE,1101,1390,1100,1100,1,00:00.0,1760.01,526.9491
20252,1205-0000003893,BOL,1,1,1,AJP,1,4157,200083,VSE,1101,1390,1100,1100,1,00:00.0,339.966,101.7862
20253,1205-0000003894,BOL,1,1,1,AJP,1,4159,20062,VSE,1101,1390,1100,1100,1,00:00.0,99.95,29.9251
20254,1205-0000003895,BOL,1,1,1,AJP,1,4160,200080,VSE,1101,1390,1100,1100,1,00:00.0,408.34,122.2575
20255,1205-0000003896,BOL,1,1,1,AJP,1,4148,20007,VSE,1101,1390,1100,1100,1,00:00.0,108.766,32.5647
20256,1205-0000003897,BOL,1,1,1,AJP,1,4158,20059,VSE,1101,1390,1100,1100,1,00:00.0,865.64,259.1737
20257,1205-0000003898,BOL,1,1,1,AJP,1,4149,20018,VSE,1101,1390,1100,1100,1,00:00.0,108.766,32.5647
20258,1205-0000003899,BOL,1,1,1,AJP,1,4144,200091,VSE,1101,1390,1100,1100,1,00:00.0,44.166,13.2234
20259,1205-0000003900,BOL,1,1,1,AJP,1,4147,20060,VSE,1101,1390,1100,1100,1,00:00.0,185.3,55.479
20260,1205-0000003901,BOL,1,1,1,AJP,1,4142,20009,VSE,1101,1390,1100,1100,1,00:00.0,839,251.1976
20261,1205-0000003902,BOL,1,1,1,AJP,1,4152,200082,VSE,1101,1390,1100,1100,1,00:00.0,119.6,35.8084
20262,1205-0000003903,BOL,1,1,1,AJP,1,4143,20016,VSE,1101,1390,1100,1100,1,00:00.0,41.2,12.3353
20263,1205-0000003904,BOL,1,1,1,AJP,1,4150,200089,VSE,1101,1390,1100,1100,1,00:00.0,223.04,66.7784
20264,1205-0000003905,BOL,1,1,1,AJP,1,4156,200074,VSE,1101,1390,1100,1100,1,00:00.0,49.99,14.9671
20265,1205-0000003906,BOL,1,1,1,AJP,1,4157,20001,VSE,1101,1390,1100,1100,1,00:00.0,144.5,43.2635
20266,1205-0000003907,BOL,1,1,1,AJP,1,4159,20012,VSE,1101,1390,1100,1100,1,00:00.0,139.4,41.7365
20267,1205-0000003908,BOL,1,1,1,AJP,1,4160,200085,VSE,1101,1390,1100,1100,1,00:00.0,144.5,43.2635
20268,1205-0000003909,BOL,1,1,1,AJP,1,4148,20063,VSE,1101,1390,1100,1100,1,00:00.0,76.568,22.9246
20269,1205-0000003910,BOL,1,1,1,AJP,1,4158,20065,VSE,1101,1390,1100,1100,1,00:00.0,98.566,29.5108
20270,1205-0000003911,BOL,1,1,1,AJP,1,4149,20048,VSE,1101,1390,1100,1100,1,00:00.0,110.5,33.0838
20271,1205-0000003912,BOL,1,1,1,AJP,1,4144,20029,VSE,1101,1390,1100,1100,1,00:00.0,47.5,14.2216
20272,1205-0000003913,BOL,1,1,1,AJP,1,4147,200102,VSE,1101,1390,1100,1100,1,00:00.0,1359.558,407.0533
20273,1205-0000003914,BOL,1,1,1,AJP,1,4142,20056,VSE,1101,1390,1100,1100,1,00:00.0,169.558,50.7659
20274,1205-0000003915,BOL,1,1,1,AJP,1,4152,20011,VSE,1101,1390,1100,1100,1,00:00.0,125.766,37.6545
20275,1205-0000003916,BOL,1,1,1,AJP,1,4143,200084,VSE,1101,1390,1100,1100,1,00:00.0,271.558,81.3048
20276,1205-0000003917,BOL,1,1,1,AJP,1,4150,20054,VSE,1101,1390,1100,1100,1,00:00.0,127.398,38.1431
20277,1205-0000003918,BOL,1,1,1,AJP,1,4156,20020,VSE,1101,1390,1100,1100,1,00:00.0,93.33,27.9431
20278,1205-0000003919,BOL,1,1,1,AJP,1,4157,200093,VSE,1101,1390,1100,1100,1,00:00.0,408,122.1557
20279,1205-0000003920,BOL,1,1,1,AJP,1,4159,20035,VSE,1101,1390,1100,1100,1,00:00.0,59,17.6647
20280,1205-0000003921,BOL,1,1,1,AJP,1,4160,200108,VSE,1101,1390,1100,1100,1,00:00.0,58.9,17.6347
20281,1205-0000003922,BOL,1,1,1,AJP,1,4148,20053,VSE,1101,1390,1100,1100,1,00:00.0,2548.3,762.9641
20282,1205-0000003923,BOL,1,1,1,AJP,1,4158,20057,VSE,1101,1390,1100,1100,1,00:00.0,1359.966,407.1754
20283,1205-0000003924,BOL,1,1,1,AJP,1,4149,20019,VSE,1101,1390,1100,1100,1,00:00.0,901,269.7605
20284,1205-0000003925,BOL,1,1,1,AJP,1,4144,200092,VSE,1101,1390,1100,1100,1,00:00.0,4500,1347.3054
20285,1205-0000003926,BOL,1,1,1,AJP,1,4147,20025,VSE,1101,1390,1100,1100,1,00:00.0,108.766,32.5647
20286,1205-0000003927,BOL,1,1,1,AJP,1,4142,200098,VSE,1101,1390,1100,1100,1,00:00.0,452.404,135.4503
20287,1205-0000003928,BOL,1,1,1,AJP,1,4152,200077,VSE,1101,1390,1100,1100,1,00:00.0,476,142.515
20288,1205-0000003929,BOL,1,1,1,AJP,1,4143,20004,VSE,1101,1390,1100,1100,1,00:00.0,424.966,127.2353
20289,1205-0000003930,BOL,1,1,1,AJP,1,4150,20066,VSE,1101,1390,1100,1100,1,00:00.0,75.85,22.7096
20290,1205-0000003931,BOL,1,1,1,AJP,1,4156,20024,VSE,1101,1390,1100,1100,1,00:00.0,115.6,34.6108
20291,1205-0000003932,BOL,1,1,1,AJP,1,4157,200097,VSE,1101,1390,1100,1100,1,00:00.0,65.3,19.5509
20292,1205-0000003933,BOL,1,1,1,AJP,1,4159,20055,VSE,1101,1390,1100,1100,1,00:00.0,16.9,5.0599
20293,1205-0000003934,BOL,1,1,1,AJP,1,4160,20042,VSE,1101,1390,1100,1100,1,00:00.0,203.966,61.0677
20294,1205-0000003936,BOL,1,1,1,AJP,1,4158,20002,VSE,1101,1390,1100,1100,1,00:00.0,285.6,85.509
20295,1205-0000003938,BOL,1,1,1,AJP,1,4144,200090,VSE,1101,1390,1100,1100,1,00:00.0,304.3,91.1078
20296,1205-0000003939,BOL,1,1,1,AJP,1,4147,20073,VSE,1101,1390,1100,1100,1,00:00.0,30.43,9.1108
20297,1205-0000003941,BOL,1,1,1,AJP,1,4152,20070,VSE,1101,1390,1100,1100,1,00:00.0,52.5,15.7186
20298,1205-0000003942,BOL,1,1,1,AJP,1,4143,20022,VSE,1101,1390,1100,1100,1,00:00.0,125.6,37.6048
20299,1205-0000003944,BOL,1,1,1,AJP,1,4156,20033,VSE,1101,1390,1100,1100,1,00:00.0,67.66,20.2575
20300,1205-0000003945,BOL,1,1,1,AJP,1,4157,200106,VSE,1101,1390,1100,1100,1,00:00.0,1359.966,407.1754
20301,1205-0000003946,BOL,1,1,1,AJP,1,4159,20028,VSE,1101,1390,1100,1100,1,00:00.0,1904,570.0599
20302,1205-0000003947,BOL,1,1,1,AJP,1,4160,200101,VSE,1101,1390,1100,1100,1,00:00.0,39.1,11.7066
20303,1205-0000003948,BOL,1,1,1,AJP,1,4148,20043,VSE,1101,1390,1100,1100,1,00:00.0,5436.6,1627.7246
20304,1205-0000003949,BOL,1,1,1,AJP,1,4158,20050,VSE,1101,1390,1100,1100,1,00:00.0,6053.7,1812.485
20305,1205-0000009322,BOL,1,1,1,AJP,1,4181,11052,VSE,1100,1383,1101,1102,1,00:00.0,57.6,17.2455
20306,1205-0000009323,BOL,1,1,1,AJP,1,4187,11056,VSE,1100,1383,1101,1102,1,00:00.0,105.5,31.5868
20307,1205-0000009324,BOL,1,1,1,AJP,1,4186,11041,VSE,1100,1383,1101,1102,1,00:00.0,62.31,18.6557
20308,1205-0000009325,BOL,1,1,1,AJP,1,4185,11040,VSE,1100,1383,1101,1102,1,00:00.0,81.23,24.3204
20309,1205-0000009326,BOL,1,1,1,AJP,1,4190,11006,VSE,1100,1383,1101,1102,1,00:00.0,85.4,25.5689
20310,1205-0000009327,BOL,1,1,1,AJP,1,4182,11002,VSE,1100,1383,1101,1102,1,00:00.0,79.99,23.9491
20311,1205-0000009328,BOL,1,1,1,AJP,1,4188,11112,VSE,1100,1383,1101,1102,1,00:00.0,119.6,35.8084
20312,1205-0000009329,BOL,1,1,1,AJP,1,4191,11049,VSE,1100,1383,1101,1102,1,00:00.0,68.5,20.509
20313,1205-0000009330,BOL,1,1,1,AJP,1,4189,11076,VSE,1100,1383,1101,1102,1,00:00.0,35,10.479
20314,1205-0000009331,BOL,1,1,1,AJP,1,4193,11090,VSE,1100,1383,1101,1102,1,00:00.0,38.5,11.5269
20315,1205-0000009332,BOL,1,1,1,AJP,1,4184,11018,VSE,1100,1383,1101,1102,1,00:00.0,66.5,19.9102
20316,1205-0000009333,BOL,1,1,1,AJP,1,4183,11104,VSE,1100,1383,1101,1102,1,00:00.0,49.7,14.8802
20317,1205-0000009334,BOL,1,1,1,AJP,1,4196,11106,VSE,1100,1383,1101,1102,1,00:00.0,19.6,5.8683
20318,1205-0000009335,BOL,1,1,1,AJP,1,4195,11095,VSE,1100,1383,1101,1102,1,00:00.0,99.98,29.9341
20319,1205-0000009336,BOL,1,1,1,AJP,1,4194,11032,VSE,1100,1383,1101,1102,1,00:00.0,85.62,25.6347
20320,1205-0000009337,BOL,1,1,1,AJP,1,4192,11004,VSE,1100,1383,1101,1102,1,00:00.0,131.6,39.4012
20321,1205-0000009338,BOL,1,1,1,AJP,1,4180,11047,VSE,1100,1383,1101,1102,1,00:00.0,105.3,31.5269
20322,1205-0000009339,BOL,1,1,1,AJP,1,4181,11105,VSE,1100,1383,1101,1102,1,00:00.0,199.9,59.8503
20323,1205-0000009340,BOL,1,1,1,AJP,1,4187,11019,VSE,1100,1383,1101,1102,1,00:00.0,47.5,14.2216
20324,1205-0000009341,BOL,1,1,1,AJP,1,4186,11082,VSE,1100,1383,1101,1102,1,00:00.0,130.6,39.1018
20325,1205-0000009342,BOL,1,1,1,AJP,1,4185,11034,VSE,1100,1383,1101,1102,1,00:00.0,125.6,37.6048
20326,1205-0000009343,BOL,1,1,1,AJP,1,4190,11093,VSE,1100,1383,1101,1102,1,00:00.0,68.95,20.6437
20327,1205-0000009344,BOL,1,1,1,AJP,1,4182,11094,VSE,1100,1383,1101,1102,1,00:00.0,43.2,12.9341
20328,1205-0000009345,BOL,1,1,1,AJP,1,4188,11073,VSE,1100,1383,1101,1102,1,00:00.0,75.95,22.7395
20329,1205-0000009346,BOL,1,1,1,AJP,1,4191,11055,VSE,1100,1383,1101,1102,1,00:00.0,42.3,12.6647
20330,1205-0000009347,BOL,1,1,1,AJP,1,4189,11044,VSE,1100,1383,1101,1102,1,00:00.0,251.2,75.2096
20331,1205-0000009348,BOL,1,1,1,AJP,1,4193,11066,VSE,1100,1383,1101,1102,1,00:00.0,349,104.491
20332,1205-0000009349,BOL,1,1,1,AJP,1,4184,11064,VSE,1100,1383,1101,1102,1,00:00.0,123.5,36.976
20333,1205-0000009358,BOL,1,1,1,AJP,1,4186,20010,VSE,1100,1383,1100,1102,1,00:00.0,5436.6,1627.7246
20334,1205-0000009359,BOL,1,1,1,AJP,1,4185,20009,VSE,1100,1383,1100,1102,1,00:00.0,763.3,228.5329
20335,1205-0000009360,BOL,1,1,1,AJP,1,4190,20008,VSE,1100,1383,1100,1102,1,00:00.0,42.9,12.8443
20336,1205-0000009361,BOL,1,1,1,AJP,1,4182,20007,VSE,1100,1383,1100,1102,1,00:00.0,88.4,26.4671
20337,1205-0000009362,BOL,1,1,1,AJP,1,4188,20006,VSE,1100,1383,1100,1102,1,00:00.0,96.3,28.8323
20338,1205-0000009363,BOL,1,1,1,AJP,1,4191,20005,VSE,1100,1383,1100,1102,1,00:00.0,125.9,37.6946
20339,1205-0000009364,BOL,1,1,1,AJP,1,4189,20004,VSE,1100,1383,1100,1102,1,00:00.0,174.6,52.2754
20340,1205-0000009365,BOL,1,1,1,AJP,1,4193,20003,VSE,1100,1383,1100,1102,1,00:00.0,99.9,29.9102
20341,1205-0000009366,BOL,1,1,1,AJP,1,4184,20002,VSE,1100,1383,1100,1102,1,00:00.0,23.4,7.006
20342,1205-0000009367,BOL,1,1,1,AJP,1,4183,20001,VSE,1100,1383,1100,1102,1,00:00.0,199.9,59.8503
20343,1205-0000009368,BOL,1,1,1,AJP,1,4196,20017,VSE,1100,1383,1100,1102,1,00:00.0,35,10.479
20344,1205-0000009369,BOL,1,1,1,AJP,1,4195,20016,VSE,1100,1383,1100,1102,1,00:00.0,120.99,36.2246
20345,1205-0000009370,BOL,1,1,1,AJP,1,4194,20015,VSE,1100,1383,1100,1102,1,00:00.0,169.99,50.8952
20346,1205-0000009371,BOL,1,1,1,AJP,1,4192,20024,VSE,1100,1383,1100,1102,1,00:00.0,99.9,29.9102
20347,1205-0000009372,BOL,1,1,1,AJP,1,4180,20023,VSE,1100,1383,1100,1102,1,00:00.0,79,23.6527
20348,1205-0000009373,BOL,1,1,1,AJP,1,4181,20022,VSE,1100,1383,1100,1102,1,00:00.0,119.99,35.9251
20349,1205-0000009374,BOL,1,1,1,AJP,1,4187,20021,VSE,1100,1383,1100,1102,1,00:00.0,149.99,44.9072
20350,1205-0000009375,BOL,1,1,1,AJP,1,4186,20020,VSE,1100,1383,1100,1102,1,00:00.0,230,68.8623
20351,1205-0000009376,BOL,1,1,1,AJP,1,4185,20038,VSE,1100,1383,1100,1102,1,00:00.0,42.3,12.6647
20352,1205-0000009377,BOL,1,1,1,AJP,1,4190,20037,VSE,1100,1383,1100,1102,1,00:00.0,59.66,17.8623
20353,1205-0000009378,BOL,1,1,1,AJP,1,4182,20036,VSE,1100,1383,1100,1102,1,00:00.0,45.21,13.5359
20354,1205-0000009379,BOL,1,1,1,AJP,1,4188,20035,VSE,1100,1383,1100,1102,1,00:00.0,125.6,37.6048
20355,1205-0000009380,BOL,1,1,1,AJP,1,4191,20034,VSE,1100,1383,1100,1102,1,00:00.0,71.4,21.3772
